IntervalStartTime,Usage,Demand,Date,obs_hour,interval,air_temp,dew_pt,rpt_type
2/4/16 10:15 AM,5.46,21.84,2016-02-04,,,-1.09,-13.27,
2/4/16 10:30 AM,5.208,20.832,2016-02-04,,,-1.09,-13.20,
2/4/16 10:45 AM,5.274,21.096,2016-02-04,,,-1.08,-13.13,
2/4/16 11:00 AM,6.936,27.744,2016-02-04,,,-1.08,-13.07,
2/4/16 11:15 AM,5.61,22.44,2016-02-04,,,-1.07,-13.00,
2/4/16 11:30 AM,5.16,20.64,2016-02-04,,,-1.07,-12.93,
2/4/16 11:45 AM,5.85,23.4,2016-02-04,,,-1.06,-12.87,
2/4/16 12:00 PM,4.668,18.672,2016-02-04,12,0,-1.06,-12.80,FM-12
2/4/16 12:15 PM,4.254,17.016,2016-02-04,12,1,-1.28,-14.40,FM-16
2/4/16 12:30 PM,4.434,17.736,2016-02-04,,,-1.26,-14.22,
2/4/16 12:45 PM,4.5,18,2016-02-04,,,-1.23,-14.04,
2/4/16 1:00 PM,4.344,17.376,2016-02-04,,,-1.21,-13.87,
2/4/16 1:15 PM,4.32,17.28,2016-02-04,,,-1.18,-13.69,
2/4/16 1:30 PM,4.398,17.592,2016-02-04,,,-1.16,-13.51,
2/4/16 1:45 PM,4.26,17.04,2016-02-04,,,-1.13,-13.33,
2/4/16 2:00 PM,4.368,17.472,2016-02-04,,,-1.11,-13.16,
2/4/16 2:15 PM,4.404,17.616,2016-02-04,,,-1.08,-12.98,
2/4/16 2:30 PM,4.326,17.304,2016-02-04,14,2,-1.06,-12.80,FM-16
2/4/16 2:30 PM,4.326,17.304,2016-02-04,14,2,-1.06,-12.80,FM-16
2/4/16 2:45 PM,4.128,16.512,2016-02-04,,,-1.03,-12.25,
2/4/16 3:00 PM,4.506,18.024,2016-02-04,15,0,-1.00,-11.70,FM-16
2/4/16 3:00 PM,4.506,18.024,2016-02-04,15,0,-1.00,-11.70,FM-16
2/4/16 3:15 PM,4.296,17.184,2016-02-04,15,1,-0.94,-11.10,FM-16
2/4/16 3:30 PM,4.23,16.92,2016-02-04,15,2,-0.94,-11.10,FM-16
2/4/16 3:45 PM,4.392,17.568,2016-02-04,,,-0.87,-10.63,
2/4/16 4:00 PM,3.846,15.384,2016-02-04,,,-0.80,-10.16,
2/4/16 4:15 PM,5.712,22.848,2016-02-04,,,-0.73,-9.69,
2/4/16 4:30 PM,4.38,17.52,2016-02-04,,,-0.65,-9.21,
2/4/16 4:45 PM,3.924,15.696,2016-02-04,,,-0.58,-8.74,
2/4/16 5:00 PM,4.818,19.272,2016-02-04,,,-0.51,-8.27,
2/4/16 5:15 PM,3.9,15.6,2016-02-04,17,1,-0.44,-7.80,FM-16
2/4/16 5:15 PM,3.9,15.6,2016-02-04,17,1,-0.50,-7.80,FM-16
2/4/16 5:30 PM,4.278,17.112,2016-02-04,17,2,-0.50,-7.80,FM-16
2/4/16 5:45 PM,4.35,17.4,2016-02-04,,,-0.50,-7.80,
2/4/16 6:00 PM,4.26,17.04,2016-02-04,18,0,-0.50,-7.80,FM-12
2/4/16 6:15 PM,4.182,16.728,2016-02-04,18,1,-0.50,-7.80,FM-16
2/4/16 6:30 PM,4.524,18.096,2016-02-04,18,2,-0.50,-7.80,FM-16
2/4/16 6:30 PM,4.524,18.096,2016-02-04,18,2,-0.50,-7.80,FM-16
2/4/16 6:45 PM,4.338,17.352,2016-02-04,,,-0.49,-7.80,
2/4/16 7:00 PM,3.96,15.84,2016-02-04,,,-0.47,-7.80,
2/4/16 7:15 PM,4.104,16.416,2016-02-04,,,-0.46,-7.80,
2/4/16 7:30 PM,4.188,16.752,2016-02-04,19,2,-0.44,-7.80,FM-16
2/4/16 7:45 PM,4.104,16.416,2016-02-04,,,-0.44,-7.80,
2/4/16 8:00 PM,4.056,16.224,2016-02-04,20,0,-0.44,-7.80,FM-16
2/4/16 8:15 PM,4.236,16.944,2016-02-04,20,1,-0.39,-7.80,FM-16
2/4/16 8:30 PM,3.954,15.816,2016-02-04,,,-0.39,-7.68,
2/4/16 8:45 PM,3.396,13.584,2016-02-04,,,-0.39,-7.56,
2/4/16 9:00 PM,3.12,12.48,2016-02-04,,,-0.39,-7.44,
2/4/16 9:15 PM,3.312,13.248,2016-02-04,,,-0.39,-7.32,
2/4/16 9:30 PM,3.522,14.088,2016-02-04,21,2,-0.39,-7.20,FM-16
2/4/16 9:45 PM,3.228,12.912,2016-02-04,,,-0.39,-7.60,
2/4/16 10:00 PM,3.06,12.24,2016-02-04,,,-0.39,-8.00,
2/4/16 10:15 PM,3.408,13.632,2016-02-04,,,-0.39,-8.40,
2/4/16 10:30 PM,3.288,13.152,2016-02-04,,,-0.39,-8.80,
2/4/16 10:45 PM,3.306,13.224,2016-02-04,,,-0.39,-9.20,
2/4/16 11:00 PM,3.09,12.36,2016-02-04,,,-0.39,-9.60,
2/4/16 11:15 PM,3.366,13.464,2016-02-04,23,1,-0.39,-10.00,FM-16
2/4/16 11:30 PM,3.27,13.08,2016-02-04,,,-0.41,-10.20,
2/4/16 11:45 PM,3.294,13.176,2016-02-04,,,-0.42,-10.40,
2/5/16 12:00 AM,3.09,12.36,2016-02-05,0,0,-0.44,-10.60,FM-12
2/5/16 12:15 AM,3.924,15.696,2016-02-05,,,-0.46,-10.71,
2/5/16 12:30 AM,3.738,14.952,2016-02-05,,,-0.49,-10.83,
2/5/16 12:45 AM,3.168,12.672,2016-02-05,,,-0.51,-10.94,
2/5/16 1:00 AM,3.222,12.888,2016-02-05,,,-0.53,-11.05,
2/5/16 1:15 AM,3.27,13.08,2016-02-05,,,-0.56,-11.16,
2/5/16 1:30 AM,3.318,13.272,2016-02-05,,,-0.58,-11.28,
2/5/16 1:45 AM,3.09,12.36,2016-02-05,,,-0.60,-11.39,
2/5/16 2:00 AM,3.39,13.56,2016-02-05,,,-0.63,-11.50,
2/5/16 2:15 AM,3.264,13.056,2016-02-05,,,-0.65,-11.61,
2/5/16 2:30 AM,3.366,13.464,2016-02-05,,,-0.67,-11.73,
2/5/16 2:45 AM,2.964,11.856,2016-02-05,,,-0.70,-11.84,
2/5/16 3:00 AM,3.618,14.472,2016-02-05,,,-0.72,-11.95,
2/5/16 3:15 AM,3.294,13.176,2016-02-05,,,-0.74,-12.06,
2/5/16 3:30 AM,3.342,13.368,2016-02-05,,,-0.77,-12.18,
2/5/16 3:45 AM,3.456,13.824,2016-02-05,,,-0.79,-12.29,
2/5/16 4:00 AM,3.234,12.936,2016-02-05,,,-0.81,-12.40,
2/5/16 4:15 AM,3.156,12.624,2016-02-05,,,-0.84,-12.51,
2/5/16 4:30 AM,3.354,13.416,2016-02-05,,,-0.86,-12.63,
2/5/16 4:45 AM,3.51,14.04,2016-02-05,,,-0.88,-12.74,
2/5/16 5:00 AM,3.372,13.488,2016-02-05,,,-0.91,-12.85,
2/5/16 5:15 AM,3.732,14.928,2016-02-05,,,-0.93,-12.96,
2/5/16 5:30 AM,3.132,12.528,2016-02-05,,,-0.95,-13.08,
2/5/16 5:45 AM,3.72,14.88,2016-02-05,,,-0.98,-13.19,
2/5/16 6:00 AM,4.02,16.08,2016-02-05,6,0,-1.00,-13.30,FM-12
2/5/16 6:15 AM,3.798,15.192,2016-02-05,,,-1.01,-13.37,
2/5/16 6:30 AM,5.196,20.784,2016-02-05,,,-1.02,-13.44,
2/5/16 6:45 AM,10.236,40.944,2016-02-05,,,-1.04,-13.51,
2/5/16 7:00 AM,4.326,17.304,2016-02-05,,,-1.05,-13.58,
2/5/16 7:15 AM,3.966,15.864,2016-02-05,,,-1.06,-13.65,
2/5/16 7:30 AM,4.332,17.328,2016-02-05,,,-1.07,-13.73,
2/5/16 7:45 AM,3.768,15.072,2016-02-05,,,-1.08,-13.80,
2/5/16 8:00 AM,4.266,17.064,2016-02-05,,,-1.09,-13.87,
2/5/16 8:15 AM,4.182,16.728,2016-02-05,,,-1.11,-13.94,
2/5/16 8:30 AM,4.278,17.112,2016-02-05,,,-1.12,-14.01,
2/5/16 8:45 AM,3.894,15.576,2016-02-05,,,-1.13,-14.08,
2/5/16 9:00 AM,4.152,16.608,2016-02-05,,,-1.14,-14.15,
2/5/16 9:15 AM,4.218,16.872,2016-02-05,,,-1.15,-14.22,
2/5/16 9:30 AM,4.182,16.728,2016-02-05,,,-1.16,-14.29,
2/5/16 9:45 AM,4.08,16.32,2016-02-05,,,-1.18,-14.36,
2/5/16 10:00 AM,4.362,17.448,2016-02-05,,,-1.19,-14.43,
2/5/16 10:15 AM,4.788,19.152,2016-02-05,,,-1.20,-14.50,
2/5/16 10:30 AM,4.884,19.536,2016-02-05,,,-1.21,-14.58,
2/5/16 10:45 AM,4.542,18.168,2016-02-05,,,-1.22,-14.65,
2/5/16 11:00 AM,4.584,18.336,2016-02-05,,,-1.23,-14.72,
2/5/16 11:15 AM,4.692,18.768,2016-02-05,,,-1.25,-14.79,
2/5/16 11:30 AM,4.59,18.36,2016-02-05,,,-1.26,-14.86,
2/5/16 11:45 AM,4.458,17.832,2016-02-05,,,-1.27,-14.93,
2/5/16 12:00 PM,4.596,18.384,2016-02-05,12,0,-1.28,-15.00,FM-12
2/5/16 12:15 PM,8.628,34.512,2016-02-05,,,-1.25,-14.79,
2/5/16 12:30 PM,9.93,39.72,2016-02-05,,,-1.22,-14.58,
2/5/16 12:45 PM,10.542,42.168,2016-02-05,,,-1.19,-14.38,
2/5/16 1:00 PM,10.17,40.68,2016-02-05,,,-1.16,-14.17,
2/5/16 1:15 PM,9.876,39.504,2016-02-05,,,-1.13,-13.96,
2/5/16 1:30 PM,8.982,35.928,2016-02-05,,,-1.10,-13.75,
2/5/16 1:45 PM,7.674,30.696,2016-02-05,,,-1.07,-13.54,
2/5/16 2:00 PM,10.02,40.08,2016-02-05,,,-1.04,-13.33,
2/5/16 2:15 PM,7.512,30.048,2016-02-05,,,-1.01,-13.13,
2/5/16 2:30 PM,9.864,39.456,2016-02-05,,,-0.98,-12.92,
2/5/16 2:45 PM,9.612,38.448,2016-02-05,,,-0.95,-12.71,
2/5/16 3:00 PM,6.156,24.624,2016-02-05,,,-0.92,-12.50,
2/5/16 3:15 PM,9.57,38.28,2016-02-05,,,-0.89,-12.29,
2/5/16 3:30 PM,7.416,29.664,2016-02-05,,,-0.86,-12.08,
2/5/16 3:45 PM,8.994,35.976,2016-02-05,,,-0.83,-11.88,
2/5/16 4:00 PM,4.134,16.536,2016-02-05,,,-0.80,-11.67,
2/5/16 4:15 PM,5.028,20.112,2016-02-05,,,-0.77,-11.46,
2/5/16 4:30 PM,3.12,12.48,2016-02-05,,,-0.74,-11.25,
2/5/16 4:45 PM,3.414,13.656,2016-02-05,,,-0.71,-11.04,
2/5/16 5:00 PM,5.028,20.112,2016-02-05,,,-0.68,-10.83,
2/5/16 5:15 PM,3.18,12.72,2016-02-05,,,-0.65,-10.63,
2/5/16 5:30 PM,5.904,23.616,2016-02-05,,,-0.62,-10.42,
2/5/16 5:45 PM,3.354,13.416,2016-02-05,,,-0.59,-10.21,
2/5/16 6:00 PM,7.434,29.736,2016-02-05,18,0,-0.56,-10.00,FM-12
2/5/16 6:15 PM,4.71,18.84,2016-02-05,,,-0.55,-9.90,
2/5/16 6:30 PM,6.162,24.648,2016-02-05,,,-0.54,-9.79,
2/5/16 6:45 PM,7.008,28.032,2016-02-05,,,-0.53,-9.69,
2/5/16 7:00 PM,3.882,15.528,2016-02-05,,,-0.52,-9.58,
2/5/16 7:15 PM,5.292,21.168,2016-02-05,,,-0.51,-9.48,
2/5/16 7:30 PM,3.87,15.48,2016-02-05,,,-0.49,-9.37,
2/5/16 7:45 PM,3.264,13.056,2016-02-05,,,-0.48,-9.27,
2/5/16 8:00 PM,3.318,13.272,2016-02-05,,,-0.47,-9.16,
2/5/16 8:15 PM,2.988,11.952,2016-02-05,,,-0.46,-9.06,
2/5/16 8:30 PM,4.812,19.248,2016-02-05,,,-0.45,-8.95,
2/5/16 8:45 PM,6.03,24.12,2016-02-05,,,-0.44,-8.85,
2/5/16 9:00 PM,5.862,23.448,2016-02-05,,,-0.43,-8.74,
2/5/16 9:15 PM,4.032,16.128,2016-02-05,,,-0.42,-8.64,
2/5/16 9:30 PM,3.318,13.272,2016-02-05,,,-0.41,-8.53,
2/5/16 9:45 PM,2.946,11.784,2016-02-05,,,-0.40,-8.43,
2/5/16 10:00 PM,3.24,12.96,2016-02-05,,,-0.38,-8.32,
2/5/16 10:15 PM,3.186,12.744,2016-02-05,,,-0.37,-8.22,
2/5/16 10:30 PM,3.144,12.576,2016-02-05,,,-0.36,-8.11,
2/5/16 10:45 PM,2.994,11.976,2016-02-05,,,-0.35,-8.01,
2/5/16 11:00 PM,3.306,13.224,2016-02-05,,,-0.34,-7.90,
2/5/16 11:15 PM,3.216,12.864,2016-02-05,23,1,-0.33,-7.80,FM-16
2/5/16 11:30 PM,3.09,12.36,2016-02-05,,,-0.35,-7.80,
2/5/16 11:45 PM,3.192,12.768,2016-02-05,,,-0.37,-7.80,
2/6/16 12:00 AM,3.324,13.296,2016-02-06,0,0,-0.39,-7.80,FM-12
2/6/16 12:15 AM,3.126,12.504,2016-02-06,,,-0.39,-7.73,
2/6/16 12:30 AM,3.096,12.384,2016-02-06,,,-0.39,-7.65,
2/6/16 12:45 AM,3.444,13.776,2016-02-06,,,-0.39,-7.58,
2/6/16 1:00 AM,3.264,13.056,2016-02-06,,,-0.39,-7.50,
2/6/16 1:15 AM,3.054,12.216,2016-02-06,,,-0.39,-7.43,
2/6/16 1:30 AM,3.216,12.864,2016-02-06,,,-0.39,-7.35,
2/6/16 1:45 AM,3.264,13.056,2016-02-06,,,-0.39,-7.28,
2/6/16 2:00 AM,3.09,12.36,2016-02-06,2,0,-0.39,-7.20,FM-16
2/6/16 2:15 AM,3.15,12.6,2016-02-06,,,-0.38,-7.08,
2/6/16 2:30 AM,4.032,16.128,2016-02-06,,,-0.38,-6.96,
2/6/16 2:45 AM,3.018,12.072,2016-02-06,,,-0.37,-6.83,
2/6/16 3:00 AM,3.216,12.864,2016-02-06,,,-0.36,-6.71,
2/6/16 3:15 AM,3.294,13.176,2016-02-06,,,-0.36,-6.59,
2/6/16 3:30 AM,3.156,12.624,2016-02-06,,,-0.35,-6.47,
2/6/16 3:45 AM,3.108,12.432,2016-02-06,,,-0.34,-6.34,
2/6/16 4:00 AM,3.432,13.728,2016-02-06,,,-0.34,-6.22,
2/6/16 4:15 AM,3.318,13.272,2016-02-06,4,1,-0.33,-6.10,FM-16
2/6/16 4:30 AM,3.12,12.48,2016-02-06,,,-0.33,-6.10,
2/6/16 4:45 AM,3.24,12.96,2016-02-06,,,-0.33,-6.10,
2/6/16 5:00 AM,3.318,13.272,2016-02-06,,,-0.33,-6.10,
2/6/16 5:15 AM,3.282,13.128,2016-02-06,,,-0.33,-6.10,
2/6/16 5:30 AM,3.18,12.72,2016-02-06,,,-0.33,-6.10,
2/6/16 5:45 AM,3.204,12.816,2016-02-06,,,-0.33,-6.10,
2/6/16 6:00 AM,3.378,13.512,2016-02-06,6,0,-0.33,-6.10,FM-12
2/6/16 6:15 AM,3.714,14.856,2016-02-06,,,-0.33,-6.10,
2/6/16 6:30 AM,3.468,13.872,2016-02-06,,,-0.33,-6.10,
2/6/16 6:45 AM,3.624,14.496,2016-02-06,,,-0.33,-6.10,
2/6/16 7:00 AM,3.732,14.928,2016-02-06,,,-0.33,-6.10,
2/6/16 7:15 AM,3.768,15.072,2016-02-06,,,-0.33,-6.10,
2/6/16 7:30 AM,3.606,14.424,2016-02-06,,,-0.33,-6.10,
2/6/16 7:45 AM,3.936,15.744,2016-02-06,,,-0.33,-6.10,
2/6/16 8:00 AM,4.326,17.304,2016-02-06,,,-0.33,-6.10,
2/6/16 8:15 AM,4.14,16.56,2016-02-06,,,-0.33,-6.10,
2/6/16 8:30 AM,4.782,19.128,2016-02-06,,,-0.33,-6.10,
2/6/16 8:45 AM,4.104,16.416,2016-02-06,,,-0.33,-6.10,
2/6/16 9:00 AM,4.11,16.44,2016-02-06,,,-0.33,-6.10,
2/6/16 9:15 AM,4.062,16.248,2016-02-06,,,-0.33,-6.10,
2/6/16 9:30 AM,3.846,15.384,2016-02-06,,,-0.33,-6.10,
2/6/16 9:45 AM,4.176,16.704,2016-02-06,,,-0.33,-6.10,
2/6/16 10:00 AM,3.966,15.864,2016-02-06,,,-0.33,-6.10,
2/6/16 10:15 AM,4.158,16.632,2016-02-06,,,-0.33,-6.10,
2/6/16 10:30 AM,3.9,15.6,2016-02-06,,,-0.33,-6.10,
2/6/16 10:45 AM,4.32,17.28,2016-02-06,,,-0.33,-6.10,
2/6/16 11:00 AM,4.254,17.016,2016-02-06,,,-0.33,-6.10,
2/6/16 11:15 AM,4.116,16.464,2016-02-06,,,-0.33,-6.10,
2/6/16 11:30 AM,4.026,16.104,2016-02-06,,,-0.33,-6.10,
2/6/16 11:45 AM,4.122,16.488,2016-02-06,,,-0.33,-6.10,
2/6/16 12:00 PM,4.236,16.944,2016-02-06,12,0,-0.33,-6.10,FM-12
2/6/16 12:15 PM,4.266,17.064,2016-02-06,,,-0.33,-5.98,
2/6/16 12:30 PM,4.068,16.272,2016-02-06,,,-0.33,-5.85,
2/6/16 12:45 PM,4.398,17.592,2016-02-06,,,-0.33,-5.73,
2/6/16 1:00 PM,4.194,16.776,2016-02-06,13,0,-0.33,-5.60,FM-16
2/6/16 1:15 PM,3.972,15.888,2016-02-06,,,-0.32,-5.53,
2/6/16 1:30 PM,3.912,15.648,2016-02-06,,,-0.32,-5.47,
2/6/16 1:45 PM,3.966,15.864,2016-02-06,,,-0.31,-5.40,
2/6/16 2:00 PM,3.882,15.528,2016-02-06,,,-0.31,-5.33,
2/6/16 2:15 PM,3.666,14.664,2016-02-06,,,-0.30,-5.27,
2/6/16 2:30 PM,3.504,14.016,2016-02-06,,,-0.30,-5.20,
2/6/16 2:45 PM,3.612,14.448,2016-02-06,,,-0.29,-5.13,
2/6/16 3:00 PM,3.294,13.176,2016-02-06,,,-0.29,-5.07,
2/6/16 3:15 PM,3.522,14.088,2016-02-06,15,1,-0.28,-5.00,FM-16
2/6/16 3:30 PM,3.636,14.544,2016-02-06,,,-0.25,-4.90,
2/6/16 3:45 PM,3.498,13.992,2016-02-06,,,-0.22,-4.80,
2/6/16 4:00 PM,3.396,13.584,2016-02-06,,,-0.19,-4.70,
2/6/16 4:15 PM,3.552,14.208,2016-02-06,,,-0.16,-4.60,
2/6/16 4:30 PM,3.744,14.976,2016-02-06,,,-0.13,-4.50,
2/6/16 4:45 PM,2.904,11.616,2016-02-06,,,-0.09,-4.40,
2/6/16 5:00 PM,3.15,12.6,2016-02-06,,,-0.06,-4.30,
2/6/16 5:15 PM,3.228,12.912,2016-02-06,,,-0.03,-4.20,
2/6/16 5:30 PM,2.736,10.944,2016-02-06,,,0.00,-4.10,
2/6/16 5:45 PM,3.156,12.624,2016-02-06,,,0.03,-4.00,
2/6/16 6:00 PM,3.126,12.504,2016-02-06,18,0,0.06,-3.90,FM-12
2/6/16 6:15 PM,3.03,12.12,2016-02-06,,,0.06,-3.88,
2/6/16 6:30 PM,2.856,11.424,2016-02-06,,,0.07,-3.85,
2/6/16 6:45 PM,3.24,12.96,2016-02-06,,,0.07,-3.83,
2/6/16 7:00 PM,3.108,12.432,2016-02-06,,,0.08,-3.80,
2/6/16 7:15 PM,2.934,11.736,2016-02-06,,,0.08,-3.78,
2/6/16 7:30 PM,3.168,12.672,2016-02-06,,,0.09,-3.75,
2/6/16 7:45 PM,3.174,12.696,2016-02-06,,,0.09,-3.73,
2/6/16 8:00 PM,3.126,12.504,2016-02-06,,,0.10,-3.70,
2/6/16 8:15 PM,2.952,11.808,2016-02-06,,,0.10,-3.68,
2/6/16 8:30 PM,3.21,12.84,2016-02-06,,,0.11,-3.65,
2/6/16 8:45 PM,3.192,12.768,2016-02-06,,,0.11,-3.63,
2/6/16 9:00 PM,2.946,11.784,2016-02-06,,,0.12,-3.60,
2/6/16 9:15 PM,3.114,12.456,2016-02-06,,,0.12,-3.58,
2/6/16 9:30 PM,3.198,12.792,2016-02-06,,,0.12,-3.55,
2/6/16 9:45 PM,3.138,12.552,2016-02-06,,,0.13,-3.53,
2/6/16 10:00 PM,2.916,11.664,2016-02-06,,,0.13,-3.50,
2/6/16 10:15 PM,3.27,13.08,2016-02-06,,,0.14,-3.48,
2/6/16 10:30 PM,3.186,12.744,2016-02-06,,,0.14,-3.45,
2/6/16 10:45 PM,3,12,2016-02-06,,,0.15,-3.43,
2/6/16 11:00 PM,3.132,12.528,2016-02-06,,,0.15,-3.40,
2/6/16 11:15 PM,3.192,12.768,2016-02-06,,,0.16,-3.38,
2/6/16 11:30 PM,3.936,15.744,2016-02-06,,,0.16,-3.35,
2/6/16 11:45 PM,3.018,12.072,2016-02-06,,,0.17,-3.33,
2/7/16 12:00 AM,3.276,13.104,2016-02-07,0,0,0.17,-3.30,FM-12
2/7/16 12:15 AM,3.156,12.624,2016-02-07,,,0.17,-3.25,
2/7/16 12:30 AM,3.024,12.096,2016-02-07,,,0.17,-3.19,
2/7/16 12:45 AM,3.18,12.72,2016-02-07,,,0.17,-3.14,
2/7/16 1:00 AM,3.21,12.84,2016-02-07,,,0.17,-3.08,
2/7/16 1:15 AM,3.054,12.216,2016-02-07,,,0.17,-3.03,
2/7/16 1:30 AM,2.994,11.976,2016-02-07,,,0.17,-2.97,
2/7/16 1:45 AM,3.234,12.936,2016-02-07,,,0.17,-2.92,
2/7/16 2:00 AM,3.162,12.648,2016-02-07,,,0.17,-2.86,
2/7/16 2:15 AM,2.952,11.808,2016-02-07,,,0.17,-2.81,
2/7/16 2:30 AM,3.126,12.504,2016-02-07,,,0.17,-2.75,
2/7/16 2:45 AM,3.222,12.888,2016-02-07,,,0.17,-2.70,
2/7/16 3:00 AM,3.054,12.216,2016-02-07,,,0.17,-2.64,
2/7/16 3:15 AM,3.042,12.168,2016-02-07,,,0.17,-2.59,
2/7/16 3:30 AM,3.222,12.888,2016-02-07,,,0.17,-2.53,
2/7/16 3:45 AM,3.108,12.432,2016-02-07,,,0.17,-2.48,
2/7/16 4:00 AM,3,12,2016-02-07,,,0.17,-2.42,
2/7/16 4:15 AM,3.102,12.408,2016-02-07,,,0.17,-2.37,
2/7/16 4:30 AM,3.252,13.008,2016-02-07,,,0.17,-2.31,
2/7/16 4:45 AM,3.048,12.192,2016-02-07,,,0.17,-2.26,
2/7/16 5:00 AM,3.21,12.84,2016-02-07,5,0,0.17,-2.20,FM-16
2/7/16 5:00 AM,3.21,12.84,2016-02-07,5,0,0.17,-2.20,FM-16
2/7/16 5:15 AM,3.228,12.912,2016-02-07,,,0.17,-2.35,
2/7/16 5:30 AM,3.204,12.816,2016-02-07,,,0.17,-2.50,
2/7/16 5:45 AM,3.132,12.528,2016-02-07,,,0.17,-2.65,
2/7/16 6:00 AM,3.684,14.736,2016-02-07,6,0,0.17,-2.80,FM-12
2/7/16 6:15 AM,3.468,13.872,2016-02-07,,,0.17,-2.78,
2/7/16 6:30 AM,3.666,14.664,2016-02-07,,,0.17,-2.75,
2/7/16 6:45 AM,3.582,14.328,2016-02-07,,,0.16,-2.73,
2/7/16 7:00 AM,4.338,17.352,2016-02-07,,,0.16,-2.70,
2/7/16 7:15 AM,3.846,15.384,2016-02-07,,,0.16,-2.68,
2/7/16 7:30 AM,3.534,14.136,2016-02-07,,,0.16,-2.65,
2/7/16 7:45 AM,3.426,13.704,2016-02-07,,,0.15,-2.63,
2/7/16 8:00 AM,3.762,15.048,2016-02-07,,,0.15,-2.60,
2/7/16 8:15 AM,5.25,21,2016-02-07,,,0.15,-2.58,
2/7/16 8:30 AM,6.132,24.528,2016-02-07,,,0.15,-2.55,
2/7/16 8:45 AM,4.74,18.96,2016-02-07,,,0.14,-2.53,
2/7/16 9:00 AM,6.726,26.904,2016-02-07,,,0.14,-2.50,
2/7/16 9:15 AM,7.314,29.256,2016-02-07,,,0.14,-2.48,
2/7/16 9:30 AM,7.428,29.712,2016-02-07,,,0.14,-2.45,
2/7/16 9:45 AM,7.122,28.488,2016-02-07,,,0.13,-2.43,
2/7/16 10:00 AM,8.214,32.856,2016-02-07,,,0.13,-2.40,
2/7/16 10:15 AM,7.164,28.656,2016-02-07,,,0.13,-2.38,
2/7/16 10:30 AM,8.322,33.288,2016-02-07,,,0.13,-2.35,
2/7/16 10:45 AM,6.828,27.312,2016-02-07,,,0.12,-2.33,
2/7/16 11:00 AM,6.762,27.048,2016-02-07,,,0.12,-2.30,
2/7/16 11:15 AM,7.032,28.128,2016-02-07,,,0.12,-2.28,
2/7/16 11:30 AM,7.014,28.056,2016-02-07,,,0.12,-2.25,
2/7/16 11:45 AM,6.672,26.688,2016-02-07,,,0.11,-2.23,
2/7/16 12:00 PM,7.002,28.008,2016-02-07,12,0,0.11,-2.20,FM-12
2/7/16 12:15 PM,6.996,27.984,2016-02-07,,,0.12,-2.27,
2/7/16 12:30 PM,6.606,26.424,2016-02-07,,,0.14,-2.34,
2/7/16 12:45 PM,6.774,27.096,2016-02-07,,,0.15,-2.41,
2/7/16 1:00 PM,6.558,26.232,2016-02-07,,,0.17,-2.48,
2/7/16 1:15 PM,6.372,25.488,2016-02-07,,,0.18,-2.55,
2/7/16 1:30 PM,6.414,25.656,2016-02-07,,,0.19,-2.63,
2/7/16 1:45 PM,6.558,26.232,2016-02-07,,,0.21,-2.70,
2/7/16 2:00 PM,6.582,26.328,2016-02-07,,,0.22,-2.77,
2/7/16 2:15 PM,5.04,20.16,2016-02-07,,,0.23,-2.84,
2/7/16 2:30 PM,4.29,17.16,2016-02-07,,,0.25,-2.91,
2/7/16 2:45 PM,3.654,14.616,2016-02-07,,,0.26,-2.98,
2/7/16 3:00 PM,3.33,13.32,2016-02-07,,,0.28,-3.05,
2/7/16 3:15 PM,3.36,13.44,2016-02-07,,,0.29,-3.12,
2/7/16 3:30 PM,3.504,14.016,2016-02-07,,,0.30,-3.19,
2/7/16 3:45 PM,3.276,13.104,2016-02-07,,,0.32,-3.26,
2/7/16 4:00 PM,2.742,10.968,2016-02-07,,,0.33,-3.33,
2/7/16 4:15 PM,2.898,11.592,2016-02-07,,,0.34,-3.40,
2/7/16 4:30 PM,2.904,11.616,2016-02-07,,,0.36,-3.48,
2/7/16 4:45 PM,2.778,11.112,2016-02-07,,,0.37,-3.55,
2/7/16 5:00 PM,3.198,12.792,2016-02-07,,,0.39,-3.62,
2/7/16 5:15 PM,3.054,12.216,2016-02-07,,,0.40,-3.69,
2/7/16 5:30 PM,2.868,11.472,2016-02-07,,,0.41,-3.76,
2/7/16 5:45 PM,3.192,12.768,2016-02-07,,,0.43,-3.83,
2/7/16 6:00 PM,3.108,12.432,2016-02-07,18,0,0.44,-3.90,FM-12
2/7/16 6:15 PM,2.988,11.952,2016-02-07,,,0.43,-3.76,
2/7/16 6:30 PM,3.084,12.336,2016-02-07,,,0.42,-3.62,
2/7/16 6:45 PM,3.282,13.128,2016-02-07,,,0.41,-3.48,
2/7/16 7:00 PM,2.916,11.664,2016-02-07,,,0.40,-3.33,
2/7/16 7:15 PM,3.144,12.576,2016-02-07,,,0.39,-3.19,
2/7/16 7:30 PM,3.096,12.384,2016-02-07,,,0.39,-3.05,
2/7/16 7:45 PM,3.12,12.48,2016-02-07,,,0.38,-2.91,
2/7/16 8:00 PM,3.054,12.216,2016-02-07,,,0.37,-2.77,
2/7/16 8:15 PM,3.348,13.392,2016-02-07,,,0.36,-2.63,
2/7/16 8:30 PM,2.988,11.952,2016-02-07,,,0.35,-2.48,
2/7/16 8:45 PM,3.246,12.984,2016-02-07,,,0.34,-2.34,
2/7/16 9:00 PM,3.204,12.816,2016-02-07,21,0,0.33,-2.20,FM-16
